dataset,phase,trial_id,profile_id,test_mean_mse_4h,test_mean_mae_4h,published_targets_available,lead_mse_cells,lead_mae_cells,lead_total_cells,balanced_relative_score,validation_mean_mse_4h,trainable_parameters,dataset_joint_mean_score,mse_ratio_to_dataset_best,mae_ratio_to_dataset_best,joint_mean_score_ratio_to_dataset_best,joint_mean_guard_pass,pareto_frontier
Solar,H4J,Solar__h4j_patch4_lr3e4_dropout4,h4j_patch4_lr3e4_dropout4,0.1914789577566985,0.21000861830172016,True,2,4,6,0.998872307121709,0.12747809814774508,3893061,0.998872307121709,1.0093321899891876,1.0,1.000733258520278,True,True
Solar,H4J,Solar__h4j_patch4_lr3e4_rank64,h4j_patch4_lr3e4_rank64,0.1897867890868019,0.21278090191689036,True,2,4,6,1.000828081014487,0.1281076896907175,2488901,1.000828081014487,1.0004123570768526,1.0132008087934146,1.0026926761222017,True,True
Solar,H4K,Solar__h4k_patch2_lr3e4,h4k_patch2_lr3e4,0.18970856141896128,0.21402167706970365,True,1,3,4,1.003966045555615,0.13038040856116578,2243397,1.003966045555615,1.0,1.0191090194318497,1.0058364868555405,True,True
Weather,H1,Weather__h1_current,h1_conservative_anchor,0.21721319627192756,0.24865119770257765,True,0,0,0,1.0141777859998835,0.4842246044312589,2570133,1.0141777859998835,1.0068486487474624,1.0067088233757244,1.0034163363105766,True,False
Weather,H1,Weather__h1_timealign,h1_timealign_source_prior,0.21657432174247032,0.2490305498664157,True,1,0,1,1.0148532971146835,0.48978661656340894,19115989,1.0148532971146835,1.0038872726996741,1.0082446984249136,1.0040846795708083,True,False
Weather,H2,Weather__h2_table5_ff,h2_table5_ff,0.21682983429176472,0.24958759434291838,True,1,1,2,1.0170335126679912,0.4892320744886381,19181781,1.0170335126679912,1.0050716503959216,1.0104999925666243,1.006241760837098,True,False
Weather,H4J,Weather__h4j_current_capacity128,h4j_current_capacity128,0.21713645054186692,0.24953269523765778,True,1,0,1,1.016829716023122,0.4853219068121342,4966485,1.016829716023122,1.0064929091518258,1.0102777237250826,1.0060401266802765,True,False
Weather,H4J,Weather__h4j_current_lr5e5,h4j_current_lr5e5,0.21845557430131363,0.24910947859181565,True,0,0,0,1.0177254238527929,0.48438900402702745,2570133,1.0177254238527929,1.0126074454577456,1.0085642554791812,1.0069263301460396,True,False
Weather,H4J,Weather__h4j_current_patch24,h4j_current_patch24,0.21650824661008258,0.24917884821806058,True,1,0,1,1.0153381631462168,0.48909900858240674,4927509,1.0153381631462168,1.0035809945411542,1.0088451108117125,1.0045644006844816,True,False
Weather,H4J,Weather__h4j_table5_dropout3,h4j_table5_dropout3,0.21655968841035864,0.2488773258733455,True,1,1,2,1.0148181745647702,0.48824183848272595,19181781,1.0148181745647702,1.0038194427937743,1.007624343698285,1.0040499297065908,True,False
Weather,H4J,Weather__h4j_timealign_dropout3,h4j_timealign_dropout3,0.21658125939386774,0.24857747178227163,True,1,1,2,1.0138659938188117,0.48853639728807297,19115989,1.0138659938188117,1.0039194308054193,1.0064103308079453,1.0031078525591672,True,False
Weather,H4K,Weather__h4k_current_lr5e5_dropout0,h4k_current_lr5e5_dropout0,0.21829023954626792,0.2492082640548744,True,0,0,0,1.0180052071987062,0.48539966982198024,2570133,1.0180052071987062,1.011841069024058,1.0089642060854978,1.0072031447083307,True,False
Weather,H4K,Weather__h4k_current_lr5e5_patch24,h4k_current_lr5e5_patch24,0.21657293067914446,0.24835767842974388,True,1,0,1,1.0132394970026326,0.4887215471617685,4927509,1.0132394970026326,1.00388082470179,1.0055204581294566,1.002488003506389,True,False
Weather,H4K,Weather__h4k_current_lr5e5_patch24_dropout0,h4k_current_lr5e5_patch24_dropout0,0.21653021148851306,0.24830228009628613,True,1,1,2,1.013018840315362,0.4879025797634977,4927509,1.013018840315362,1.0036828083745086,1.0052961680733157,1.002269688209229,True,False
Weather,H4K,Weather__h4k_current_patch24_capacity128,h4k_current_patch24_capacity128,0.21630600860592775,0.25109460789697174,True,1,0,1,1.019160544850909,0.48684243719585035,9681237,1.019160544850909,1.0026435604224933,1.0166014063375204,1.008346223062223,True,False
Weather,H4K,Weather__h4k_timealign_dropout2,h4k_timealign_dropout2,0.2167825209236104,0.24833937485085691,True,1,1,2,1.0138115730252595,0.48863672840396044,19115989,1.0138115730252595,1.0048523386707986,1.0054463528183417,1.0030540092251492,True,False
Weather,H4K,Weather__h4k_timealign_dropout3_lr5e5,h4k_timealign_dropout3_lr5e5,0.21805292840650922,0.24949665809653424,True,0,0,0,1.0189865504075983,0.48844457573131733,19115989,1.0189865504075983,1.0107410603482516,1.0101318209171595,1.0081740748755292,True,False
Weather,H4L,Weather__h4l_d256_ff256_r128,h4l_d256_ff256_r128,0.2168123134260065,0.2491986772779383,True,1,0,1,1.0155909781898136,0.4889843760056436,20812101,1.0155909781898136,1.004990435901055,1.008925392305317,1.0048145331053568,True,False
Weather,H4L,Weather__h4l_d32_ff64_r32,h4l_d32_ff64_r32,0.21615140718082168,0.24957219398963884,True,1,0,1,1.015824023845156,0.4889051718447017,1129445,1.015824023845156,1.0019269362088907,1.0104376414833685,1.0050451059111358,True,False
Weather,H4L,Weather__h4l_lr1e5,h4l_lr1e5,0.2162107746916907,0.24869960446818984,True,1,0,1,1.0129761814584954,0.4895548659552347,4927509,1.0129761814584954,1.0022021225195012,1.0069048068196134,1.0022274820058799,True,True
Weather,H4L,Weather__h4l_patch4,h4l_patch4,0.21636773071890375,0.2491604561029972,True,1,0,1,1.0144946481479526,0.48554404478793634,1004949,1.0144946481479526,1.0029296610237197,1.0087706470460602,1.0037298362315175,True,False
Weather,H4L,Weather__h4l_patch48,h4l_patch48,0.21678659487810759,0.25014328191963353,True,1,0,1,1.017880575270332,0.4883758955760785,9645141,1.017880575270332,1.0048712226780825,1.0127497930569824,1.0070798352504793,True,False
Weather,H4L,Weather__h4l_rank16,h4l_rank16,0.21573569825230898,0.24935991728963686,True,1,0,1,1.0142960481832144,0.48911299190062674,1709509,1.0142960481832144,1.0,1.009578201316325,1.003533343612807,True,True
Weather,H4L,Weather__h4l_rank32,h4l_rank32,0.21765798783848847,0.24861294592167704,True,0,0,0,1.0162676417153036,0.4874692480076134,2224389,1.0162676417153036,1.0089103917513518,1.0065539542027693,1.0054840165480383,True,False
Weather,H4L,Weather__h4l_rank64,h4l_rank64,0.21645746952955505,0.24829268172201507,True,1,1,2,1.0139006910087918,0.4884783034885509,3254149,1.0139006910087918,1.0033456274649637,1.0052573073392512,1.0031421815769495,True,True
Weather,H4L,Weather__h4l_seq512_patch16,h4l_seq512_patch16,0.21699475901405046,0.24699415752490722,True,0,1,1,1.0107248101310322,0.497909304595715,3354773,1.0107248101310322,1.0058361262041526,1.0,1.0,True,True
Weather,H4L,Weather__h4l_timealign_short_r64_wd1e3,h4l_timealign_short_r64_wd1e3,0.21755147027749225,0.2482542555816303,True,1,0,1,1.0151675897705408,0.488064085739103,12716101,1.0151675897705408,1.00841665074391,1.0051017322407556,1.0043956372644425,True,False
Weather,H4L,Weather__h4l_wd0,h4l_wd0,0.21654233679566615,0.24834202403963931,True,1,1,2,1.0131326535524994,0.4877772159212904,4927509,1.0131326535524994,1.0037390128286223,1.0054570785327024,1.0023822937730746,True,False
Weather,H4L,Weather__h4l_wd1e3,h4l_wd1e3,0.21654194383536188,0.2483343459915473,True,1,1,2,1.0131148578054816,0.48777499433665994,4927509,1.0131148578054816,1.0037371913391449,1.0054259925824558,1.0023646868568898,True,False
Weather,H4L,Weather__h4l_wd5e2,h4l_wd5e2,0.2165722698808754,0.24829852875807873,True,1,1,2,1.0131015438924595,0.48782441326775516,4927509,1.0131015438924595,1.0038777617025998,1.005280980109985,1.0023515142179198,True,False
